symbol,yahoo_symbol,company_name,nse_company_name,isin,sector,industry,price,market_cap_cr,trailing_pe,forward_pe,price_to_book,roe_percent,debt_to_equity_percent,revenue_growth_percent,earnings_growth_percent,profit_margin_percent,operating_margin_percent,dividend_yield_percent,cash_conversion_ratio,beta,fifty_two_week_high,fifty_two_week_low,fifty_two_week_position,quality_score,growth_score,valuation_score,size_liquidity_score,buffett_munger_score,graham_value_score,lynch_garp_score,fisher_growth_score,greenblatt_score,marks_risk_score,india_compounder_score,entry_score,quant_score,investor_master_score,estimated_fair_value,strong_buy_below,accumulate_below,expensive_above,quant_zone,red_flags,investor_style_match,notes,base_quant_score,enhanced_screener_score,screener_data_available,company_name_screener,screener_url,fetched_at,used_cache,status,roce_percent,roe_percent_screener,sales_growth_5y,profit_growth_5y,promoter_holding,promoter_holding_change_4q,promoter_pledge_percent,fii_holding,dii_holding,fii_holding_change_4q,dii_holding_change_4q,operating_cash_flow_5y,capex_5y,free_cash_flow_5y,cash_conversion_5y,fcf_calculation_method,current_pe,median_pe_5y,price_to_median_pe,latest_quarter_sales_growth,latest_quarter_profit_growth,quarterly_sales_consistency,quarterly_profit_consistency,net_interest_margin,gross_npa_percent,net_npa_percent,casa_ratio,capital_adequacy_ratio,data_completeness_score,sector_scoring_group
WOCKPHARMA,WOCKPHARMA.NS,Wockhardt Limited,Wockhardt Limited,INE049B01025,Healthcare,Drug Manufacturers - Specialty & Generic,1849.7,30056.18,141.95702,,6.0758452,4.005,42.284,36.4,,6.1529998,22.011,,1.8309859154929575,0.934,2422.3,1086.7,0.5713,60.84,67.0,33.87,90.03,61.49,38.97,48.15,61.29,47.36,78.04,61.67,33.73,54.18,54.18,521.2,364.84,443.02,625.44,AVOID - LOW INVESTOR MASTER SCORE,Very expensive P/E above 80; Weak ROE below 8%,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",54.18,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAYNES,KAYNES.NS,Kaynes Technology India Limited,Kaynes Technology India Limited,INE918Z01012,Technology,Electronic Components,3240.3,21721.24,59.65206,35.794235,4.673498,9.568,19.168,26.200000000000003,-26.3,10.035,11.209,,-1.6499602200661538,-0.075,7705.0,2995.0,0.0521,62.17,56.0,37.09,85.86,54.29,49.51,47.27,53.04,49.63,83.8,58.86,41.13,54.08,54.08,543.2,380.24,461.72,651.84,AVOID - LOW INVESTOR MASTER SCORE,Negative earnings growth; Weak cash conversion,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",54.08,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDUSINDBK,INDUSINDBK.NS,IndusInd Bank Limited,IndusInd Bank Limited,INE095A01012,Financial Services,Banks - Regional,1005.5,78341.79,87.89336,13.002603,1.1910797,1.362,,272.7,,5.158,17.665,14.000000000000002,13.40814495309766,0.519,1077.85,710.6,0.803,46.99,67.0,48.0,100.0,53.5,57.0,48.15,58.78,47.5,70.0,61.15,33.34,53.77,53.77,457.6,274.56,366.08,549.12,AVOID - LOW INVESTOR MASTER SCORE,Very expensive P/E above 80; Weak ROE below 8%,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",53.77,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMPV,TMPV.NS,Tata Motors Passenger Vehicles Limited,Tata Motors Passenger Vehicles Limited,INE155A01022,Consumer Cyclical,Auto Manufacturers,324.3,119426.16,,6.3552966,1.0655985,-1.118,70.364,-11.8,-32.9,24.288,6.176,92.0,-7.990808596078431,0.822,739.7,294.3,0.0674,52.05,20.0,57.75,100.0,45.18,70.21,30.0,24.12,54.9,65.93,50.77,62.33,53.63,53.63,,,,,AVOID - MULTIPLE RED FLAGS,P/E missing; Weak ROE below 8%; Negative revenue growth; Negative earnings growth; Weak cash conversion,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",53.63,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TORNTPHARM,TORNTPHARM.NS,Torrent Pharmaceuticals Limited,Torrent Pharmaceuticals Limited,INE685A01028,Healthcare,Drug Manufacturers - Specialty & Generic,5065.2,192663.94,79.242805,53.91585,20.43639,16.986,85.446,41.8,-21.7,15.475,20.196,75.0,1.397222845447411,0.142,5085.8,3480.6,0.9872,81.37,56.0,20.0,100.0,68.88,43.45,43.2,65.91,50.69,77.75,64.28,20.0,53.61,53.61,1828.11,1462.49,1645.3,2193.73,AVOID - LOW INVESTOR MASTER SCORE,Very expensive P/B above 15; Negative earnings growth,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",53.61,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVSMOTOR,TVSMOTOR.NS,TVS Motor Company Limited,TVS Motor Company Limited,INE494B01023,Consumer Cyclical,Auto Manufacturers,3919.8,186279.19,54.223267,34.32232,55.747868,,306.09,34.300000000000004,67.10000000000001,5.691,13.137999,31.0,,0.04,3974.7,2728.7,0.9559,40.26,100.0,33.51,100.0,43.13,32.0,88.34,80.76,36.88,64.0,65.79,24.05,53.59,53.59,2891.6,1734.96,2313.28,3469.92,AVOID - LOW INVESTOR MASTER SCORE,Very expensive P/B above 15; Debt/equity above 200%,Peter Lynch GARP; Philip Fisher Growth,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",53.59,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEESHO,MEESHO.NS,MEESHO LIMITED,Meesho Limited,INE0VDM01015,Consumer Cyclical,Internet Retail,188.95,87334.8,,112.33583,19.904139,-46.563,1.428,47.1,,-10.7530005,-7.745,,2.854259244175348,,254.4,125.56,0.492,48.0,67.0,29.75,100.0,37.35,48.25,51.15,47.0,38.88,64.0,57.85,49.08,53.57,53.57,,,,,AVOID - MULTIPLE RED FLAGS,P/E missing; Very expensive P/B above 15; Weak ROE below 8%; Very low profit margin,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",53.57,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGEINDIA,LGEINDIA.NS,LG ELECTRONICS INDIA LTD,LG Electronics India Limited,INE324D01010,Technology,Consumer Electronics,1528.6,103757.15,61.68684,39.281796,13.529708,24.716,5.99,8.1,-8.200000000000001,6.848999999999999,10.476,,1.0214557790703032,,1749.0,1304.1,0.5046,82.3,38.23,23.5,100.0,62.03,43.0,35.2,51.08,52.9,82.0,59.97,31.96,53.43,53.43,247.8,198.24,223.02,297.36,AVOID - LOW INVESTOR MASTER SCORE,Negative earnings growth,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",53.43,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADANIGREEN,ADANIGREEN.NS,Adani Green Energy Limited,Adani Green Energy Limited,INE364U01010,Utilities,Utilities - Renewable,1379.9,227293.84,132.04785,44.57957,11.782939,7.576,346.548,14.3,209.8,12.715000000000002,59.68599999999999,,6.418619238151789,1.159,1631.5,765.0,0.7096,51.14,93.59,20.0,100.0,57.13,23.0,81.12,78.3,35.57,51.88,64.98,26.81,53.42,53.42,418.0,250.8,334.4,501.6,AVOID - LOW INVESTOR MASTER SCORE,Very expensive P/E above 80; Debt/equity above 200%; Weak ROE below 8%,Peter Lynch GARP; Philip Fisher Growth,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",53.42,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCHINSHIP,COCHINSHIP.NS,Cochin Shipyard Limited,Cochin Shipyard Limited,INE704P01025,Industrials,Aerospace & Defense,1395.7,36718.18,52.608364,31.576921,6.2519875,12.517,28.466,-15.6,-3.8,14.272000000000002,18.714,97.0,-1.72179722602294,0.563,1979.9,1187.0,0.2632,71.95,20.0,48.11,93.36,68.12,49.69,32.48,40.92,60.03,77.9,54.81,44.17,53.38,53.38,265.3,185.71,225.5,318.36,AVOID - LOW INVESTOR MASTER SCORE,Negative revenue growth; Negative earnings growth; Weak cash conversion,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",53.38,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABRIEL,GABRIEL.NS,Gabriel India Limited,Gabriel India Limited,INE524A01029,Consumer Cyclical,Auto Parts,1377.7,24416.98,81.28023,35.49248,14.480764,19.584998,10.642,12.7,3.3000000000000003,5.406,7.3060006,35.0,1.3686320536208167,0.678,1519.9,795.7,0.8036,78.56,59.45,20.0,87.21,52.21,51.92,37.75,51.96,49.28,91.35,62.41,24.93,53.17,53.17,415.28,332.22,373.75,498.34,AVOID - LOW INVESTOR MASTER SCORE,Very expensive P/E above 80,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",53.17,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMART,DMART.NS,Avenue Supermarts Limited,Avenue Supermarts Limited,INE192R01011,Consumer Defensive,Discount Stores,4035.0,263181.25,86.01578,57.980545,10.732924,,9.913,14.9,11.4,4.2919997,6.447,,,0.192,4949.5,3529.0,0.3562,55.52,77.6,20.0,100.0,39.54,43.0,45.92,56.6,37.76,94.0,61.71,33.88,52.95,52.95,1632.47,979.48,1305.98,1958.96,AVOID - LOW INVESTOR MASTER SCORE,Very expensive P/E above 80,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",52.95,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLUESTARCO,BLUESTARCO.NS,Blue Star Limited,Blue Star Limited,INE472A01039,Industrials,Building Products & Equipment,1633.9,33591.84,63.8991,39.080803,9.789518,16.222,23.588,1.3,17.1,4.255,6.643000000000001,51.0,0.2914834687689508,0.154,2040.0,1450.0,0.3117,64.1,55.31,27.37,91.8,45.73,50.3,35.89,56.53,45.73,90.32,58.27,36.98,52.34,52.34,687.83,481.48,584.66,825.4,AVOID - LOW INVESTOR MASTER SCORE,Weak cash conversion,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",52.34,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PWL,PWL.NS,Physicswallah Limited,Physicswallah Limited,INE0LP301011,Consumer Defensive,Education & Training Services,133.25,38105.4,,64.72783,8.490506,-0.7889999999999999,23.018,50.7,,-0.577,-10.479999,,-37.04935583815029,,161.99,77.72,0.659,38.37,67.0,39.39,94.05,33.98,46.62,51.15,47.0,38.88,60.86,55.52,48.64,51.92,51.92,,,,,AVOID - MULTIPLE RED FLAGS,P/E missing; Weak ROE below 8%; Very low profit margin; Weak cash conversion,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",51.92,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADANIENSOL,ADANIENSOL.NS,Adani Energy Solutions Limited,Adani Energy Solutions Limited,INE931S01010,Utilities,Utilities - Independent Power Producers,1683.8,202271.99,69.26368,51.257446,7.954836,9.6599996,194.5,16.8,3.5000000000000004,8.274,22.225,,4.817738195270347,0.841,1789.0,744.9,0.8992,60.76,64.5,30.58,100.0,60.92,28.27,40.03,56.36,45.67,80.45,61.73,23.17,51.88,51.88,700.13,490.09,595.11,840.16,AVOID - LOW INVESTOR MASTER SCORE,,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",51.88,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHEL,BHEL.NS,Bharat Heavy Electricals Limited,Bharat Heavy Electricals Limited,INE257A01026,Industrials,Specialty Industrial Machinery,409.6,142625.32,58.18182,29.767443,5.4548607,,31.312,40.3,,6.758,5.4819997,34.0,,0.853,446.5,205.12,0.8471,52.09,67.0,35.27,100.0,40.7,55.42,52.51,51.0,43.68,94.76,60.39,28.64,51.81,51.81,281.6,168.96,225.28,337.92,AVOID - LOW INVESTOR MASTER SCORE,,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",51.81,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,ABB.NS,ABB India Limited,ABB India Limited,INE117A01022,Industrials,Specialty Industrial Machinery,7528.0,159524.62,103.038605,73.92024,20.35794,,1.082,0.8,276.0,22.257,11.496,52.0,,0.522,7924.5,4637.5,0.8794,69.75,64.0,20.0,100.0,55.28,52.0,67.8,59.66,44.88,88.0,62.61,20.0,51.73,51.73,2922.4,2045.68,2484.04,3506.88,AVOID - LOW INVESTOR MASTER SCORE,Very expensive P/E above 80; Very expensive P/B above 15,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",51.73,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STARHEALTH,STARHEALTH.NS,Star Health and Allied Insurance Company Limited,Star Health and Allied Insurance Company Limited,INE575P01011,Financial Services,Insurance - Life,577.0,33950.88,61.0582,21.914165,4.462559,,,13.8,18800.0,3.1229999,3.249,,,0.204,623.9,416.55,0.7738,33.0,93.03,37.59,91.98,30.67,36.08,80.86,65.8,35.3,80.4,60.77,30.8,51.38,51.38,378.0,226.8,302.4,453.6,AVOID - LOW INVESTOR MASTER SCORE,,Peter Lynch GARP,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",51.38,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMCV,TMCV.NS,TATA MOTORS LIMITED,Tata Motors Limited,INE1TAE01010,Consumer Cyclical,Auto Manufacturers,407.9,150217.35,50.295933,18.544306,11.795494,26.045,44.095,-37.8,-25.3,3.613,8.488999999999999,99.0,4.944224511626354,,509.0,306.3,0.5012,71.98,20.0,39.56,100.0,57.91,47.74,32.94,41.66,55.77,70.89,54.1,36.84,50.87,50.87,81.1,56.77,68.93,97.32,AVOID - LOW INVESTOR MASTER SCORE,Negative revenue growth; Negative earnings growth,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",50.87,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMBER,AMBER.NS,Amber Enterprises India Limited,Amber Enterprises India Limited,INE371P01015,Consumer Cyclical,"Furnishings, Fixtures & Appliances",7430.0,26203.95,148.27379,38.01457,5.9809575,5.583,46.566,10.5,11.0,1.4579999,6.243,,1.3518818792565288,0.177,8974.0,5400.5,0.5679,46.55,70.34,34.05,88.1,37.41,43.47,42.65,47.66,40.3,74.14,57.42,33.86,50.43,50.43,1503.3,901.98,1202.64,1803.96,AVOID - LOW INVESTOR MASTER SCORE,Very expensive P/E above 80; Weak ROE below 8%; Very low profit margin,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",50.43,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIXON,DIXON.NS,Dixon Technologies (India) Limited,Dixon Technologies (India) Limited,INE935N01020,Technology,Consumer Electronics,13829.0,84082.94,52.155384,50.77477,15.404495,37.133,18.457,2.1,-36.1,2.944,2.8870001,6.0,1.2388714276572954,-0.101,18471.0,9600.0,0.4767,70.94,20.0,38.35,100.0,51.69,50.94,32.57,36.0,54.64,80.73,53.5,36.97,50.35,50.35,2651.5,1856.05,2253.78,3181.8,AVOID - LOW INVESTOR MASTER SCORE,Very expensive P/B above 15; Negative earnings growth; Very low profit margin,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",50.35,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELHIVERY,DELHIVERY.NS,Delhivery Limited,Delhivery Limited,INE148O01028,Industrials,Integrated Freight & Logistics,465.45,34864.75,231.56717,40.508892,3.5862052,1.596,15.098,30.0,-0.6,1.4529999,1.086,,5.969877459503889,0.181,524.0,374.45,0.6085,47.36,56.0,39.63,92.43,38.97,52.19,43.2,40.0,43.5,73.72,55.17,34.72,49.52,49.52,76.18,45.71,60.94,91.42,AVOID - MULTIPLE RED FLAGS,Very expensive P/E above 80; Weak ROE below 8%; Negative earnings growth; Very low profit margin,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",49.52,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLUOROCHEM,FLUOROCHEM.NS,Gujarat Fluorochemicals Limited,Gujarat Fluorochemicals Limited,INE09N301011,Basic Materials,Specialty Chemicals,4577.2,50280.54,87.467995,44.114555,6.5698013,7.547,28.94,11.7,-43.0,11.569,13.806,7.000000000000001,1.6626298978604246,-0.191,4639.9,2916.6,0.9636,62.92,46.33,33.0,100.0,56.04,49.63,38.85,40.9,47.96,79.16,57.52,23.9,49.52,49.52,523.3,366.31,444.8,627.96,AVOID - LOW INVESTOR MASTER SCORE,Very expensive P/E above 80; Weak ROE below 8%; Negative earnings growth,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",49.52,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIINDIA,TIINDIA.NS,Tube Investments of India Limited,Tube Investments of India Limited,INE974X01010,Industrials,Conglomerates,2824.5,54673.37,85.90328,37.188942,7.044502,,27.724,20.7,-14.2,2.8169999,7.277,16.0,,-0.3,3419.9,2164.9,0.5256,49.42,56.0,32.17,100.0,38.62,49.78,43.2,47.92,40.8,79.34,55.53,34.14,49.29,49.29,493.2,295.92,394.56,591.84,AVOID - LOW INVESTOR MASTER SCORE,Very expensive P/E above 80; Negative earnings growth; Very low profit margin,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",49.29,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
